HomeTeam,AwayTeam,B365H,B365D,B365A,BbAv<2.5,BbAv>2.5,BbAvAHH,BbAvAHA,Div,FTR
43,25,2.45,3.25,2.88,1.58,2.27,1.78,2.03,1,D
40,9,2.15,3.4,3.3,1.77,1.99,1.88,1.93,1,D
4,19,2.4,3.3,2.88,2.03,1.73,1.8,2.0,1,D
20,43,2.05,3.3,3.6,1.54,2.37,2.08,1.76,1,A
36,39,3.6,3.5,2.0,1.85,1.91,1.81,2.0,1,A
17,12,2.2,3.3,3.3,1.74,2.02,1.85,1.96,1,H
26,31,2.25,3.2,3.3,1.59,2.26,1.9,1.91,1,D
3,40,2.4,3.3,2.88,1.76,2.0,2.05,1.77,1,D
5,32,2.25,3.4,3.1,1.68,2.1,1.89,1.89,1,H
9,38,2.2,3.2,3.4,1.81,1.95,1.91,1.9,1,H
25,14,1.91,3.6,3.75,1.66,2.14,1.93,1.87,1,D
12,5,3.4,3.2,2.2,1.65,2.16,1.87,1.95,1,A
39,20,1.8,3.5,4.5,1.98,1.79,1.61,2.31,1,A
43,4,2.38,3.1,3.1,1.73,2.05,1.76,2.06,1,H
38,3,2.3,3.2,3.1,1.73,2.05,1.97,1.85,1,H
40,26,2.1,3.3,3.5,1.81,1.95,1.82,2.0,1,H
14,17,2.4,3.25,3.0,1.82,1.93,2.08,1.76,1,D
19,9,1.8,3.75,4.2,2.09,1.7,1.8,2.02,1,A
36,25,2.9,3.25,2.4,1.63,2.17,2.1,1.73,1,H
32,31,2.0,3.4,3.75,1.79,1.96,1.8,2.01,1,A
4,32,1.91,3.6,3.75,2.14,1.67,1.72,2.11,1,H
17,43,2.45,3.3,2.8,1.68,2.12,1.8,2.03,1,A
31,40,2.3,3.3,3.1,1.86,1.88,2.01,1.81,1,A
5,36,1.67,3.5,5.5,1.74,2.04,1.93,1.89,1,H
20,14,2.2,3.3,3.25,1.62,2.19,1.87,1.95,1,H
25,39,2.7,3.4,2.5,1.94,1.82,1.99,1.83,1,A
3,19,2.8,3.4,2.4,1.86,1.88,1.79,2.04,1,D
9,12,2.0,3.3,3.8,1.65,2.15,1.77,2.06,1,A
26,38,2.2,3.4,3.2,1.61,2.23,1.95,1.87,1,D
14,4,2.6,3.3,2.63,1.97,1.79,1.86,1.94,1,H
32,17,2.2,3.4,3.2,2.09,1.7,1.91,1.89,1,A
36,20,2.8,3.1,2.63,1.58,2.3,1.95,1.85,1,D
39,5,2.0,3.4,3.75,2.06,1.72,1.79,2.02,1,H
12,3,2.45,3.1,3.0,1.61,2.21,2.08,1.75,1,D
19,26,1.7,3.75,4.75,1.97,1.79,1.85,1.96,1,H
25,9,2.25,3.3,3.2,1.83,1.93,1.94,1.87,1,H
43,40,2.5,3.25,2.8,1.76,2.01,2.09,1.74,1,A
38,31,2.3,3.2,3.1,1.72,2.06,1.96,1.86,1,D
4,39,3.2,3.5,2.15,2.27,1.59,1.89,1.92,1,D
5,14,1.95,3.3,4.0,1.75,2.03,2.0,1.82,1,H
17,36,2.25,3.25,3.2,1.73,2.06,1.96,1.86,1,D
20,25,2.38,3.2,3.0,1.63,2.19,2.0,1.82,1,H
26,12,2.4,3.2,3.0,1.56,2.34,2.05,1.77,1,H
3,32,2.2,3.4,3.2,1.91,1.85,1.95,1.87,1,A
9,43,2.38,3.2,3.0,1.7,2.08,1.97,1.84,1,D
31,19,2.75,3.3,2.5,1.89,1.87,1.96,1.85,1,A
40,38,2.1,3.4,3.4,1.92,1.84,1.82,2.0,1,H
12,4,2.38,3.3,2.9,1.91,1.84,2.04,1.78,1,A
32,40,2.2,3.5,3.1,2.24,1.6,1.97,1.85,1,H
36,9,2.38,3.2,3.0,1.74,2.03,2.04,1.78,1,H
14,26,2.1,3.3,3.5,1.61,2.22,1.87,1.95,1,D
19,38,1.8,3.5,4.5,1.99,1.77,1.82,1.99,1,H
20,5,2.7,3.25,2.55,1.56,2.32,1.94,1.86,1,D
25,3,2.05,3.4,3.5,1.73,2.05,1.82,2.0,1,D
43,31,2.3,3.25,3.1,1.64,2.18,2.0,1.82,1,H
39,17,1.67,3.8,5.0,2.15,1.64,1.9,1.91,1,H
3,43,2.45,3.1,3.0,1.55,2.34,2.1,1.74,1,A
4,36,2.0,3.4,3.75,1.98,1.79,2.09,1.74,1,D
38,12,1.8,3.6,4.33,1.72,2.07,2.11,1.73,1,A
9,39,3.6,3.5,2.0,2.14,1.67,2.09,1.75,1,H
17,20,2.25,3.25,3.2,1.73,2.06,1.96,1.85,1,A
26,32,2.5,3.25,2.8,1.76,2.01,1.87,1.93,1,A
31,14,2.25,3.2,3.2,1.6,2.25,1.99,1.83,1,A
40,19,2.6,3.3,2.63,2.15,1.67,1.9,1.9,1,H
5,25,1.85,3.6,4.0,1.78,1.99,1.85,1.96,1,H
14,3,2.0,3.4,3.8,1.71,2.07,1.75,2.07,1,H
39,31,1.57,4.0,5.5,2.11,1.69,1.96,1.83,1,H
43,26,2.05,3.0,4.2,1.45,2.6,1.74,2.08,1,A
20,9,2.15,3.4,3.3,1.85,1.9,1.78,2.03,1,D
36,38,2.25,3.2,3.3,1.69,2.09,1.98,1.83,1,H
5,17,1.73,3.6,4.75,1.95,1.8,1.98,1.83,1,H
12,40,3.1,3.25,2.3,1.97,1.79,2.04,1.77,1,A
32,19,2.45,3.25,2.88,2.12,1.67,1.82,1.99,1,H
25,4,2.4,3.25,2.9,1.89,1.85,2.09,1.74,1,H
3,36,2.5,3.2,2.88,1.61,2.25,1.79,2.02,1,H
9,5,2.88,3.3,2.4,1.88,1.87,2.08,1.73,1,H
31,12,2.2,3.3,3.25,1.83,1.93,1.9,1.9,1,H
17,25,2.25,3.4,3.1,1.77,2.0,1.96,1.85,1,A
40,14,2.05,3.3,3.6,1.96,1.79,2.02,1.79,1,A
4,20,2.15,3.5,3.2,1.92,1.83,1.9,1.91,1,H
19,43,1.75,3.5,4.75,1.84,1.91,1.8,2.02,1,H
26,39,3.5,3.4,2.05,1.85,1.9,1.98,1.84,1,A
38,32,2.63,3.3,2.6,2.02,1.74,1.91,1.89,1,D
12,32,3.1,3.5,2.2,2.19,1.64,1.91,1.91,1,A
14,9,2.25,3.3,3.2,1.83,1.92,1.93,1.88,1,A
20,26,2.15,3.1,3.6,1.47,2.56,1.86,1.96,1,H
17,4,2.3,3.4,3.0,2.05,1.73,1.76,2.06,1,H
25,40,2.63,3.1,2.75,1.85,1.9,1.89,1.91,1,H
5,19,2.25,3.4,3.1,1.92,1.84,1.93,1.88,1,D
36,31,2.1,3.4,3.4,1.65,2.15,1.82,1.99,1,H
39,3,1.62,3.8,5.5,2.1,1.69,1.82,1.99,1,H
43,38,2.05,3.3,3.6,1.65,2.14,1.84,1.97,1,H
3,20,2.63,3.1,2.75,1.59,2.28,1.83,1.97,1,H
4,5,2.9,3.4,2.35,2.04,1.74,2.06,1.77,1,D
32,43,2.0,3.3,3.75,1.78,1.99,2.04,1.77,1,D
19,12,1.55,4.0,6.0,2.15,1.66,1.94,1.87,1,H
26,36,2.38,3.25,3.0,1.5,2.48,2.03,1.79,1,A
9,17,2.0,3.3,3.75,2.03,1.74,2.0,1.81,1,H
38,14,2.38,3.25,3.0,1.7,2.09,2.06,1.77,1,A
40,39,2.6,3.2,2.7,2.11,1.69,1.88,1.92,1,D
31,25,2.25,3.4,3.1,1.7,2.08,1.97,1.84,1,D
14,19,3.0,3.2,2.38,1.87,1.88,1.76,2.06,1,D
17,3,2.45,3.1,3.0,1.74,2.03,1.76,2.04,1,H
43,12,1.95,3.2,4.2,1.57,2.32,1.94,1.87,1,D
9,4,2.15,3.4,3.25,2.1,1.7,1.85,1.96,1,D
20,38,2.0,3.3,3.8,1.61,2.23,1.98,1.83,1,H
5,31,1.73,3.6,4.75,1.88,1.87,1.93,1.87,1,H
25,26,2.15,3.0,3.75,1.55,2.35,1.82,1.99,1,D
36,40,2.5,3.1,2.9,1.89,1.86,1.81,1.99,1,A
39,32,1.83,3.5,4.2,2.16,1.64,1.84,1.95,1,H
19,20,1.73,3.75,4.5,1.91,1.85,1.78,2.04,1,H
26,17,2.3,3.2,3.2,1.63,2.22,1.97,1.85,1,A
38,25,2.75,3.2,2.6,1.6,2.28,1.97,1.84,1,D
31,9,2.7,3.2,2.63,1.86,1.91,1.89,1.92,1,H
32,36,1.91,3.4,4.0,1.91,1.86,1.94,1.88,1,A
3,4,2.3,3.25,3.1,1.9,1.87,2.01,1.81,1,H
12,39,4.2,3.5,1.85,2.12,1.69,1.96,1.86,1,A
43,14,2.25,3.25,3.2,1.56,2.34,2.0,1.82,1,D
40,5,2.4,3.2,3.0,1.91,1.85,2.03,1.79,1,H
9,26,1.67,3.75,5.0,1.78,2.0,1.98,1.85,1,D
14,32,2.88,3.4,2.38,2.08,1.72,1.98,1.85,1,A
20,40,2.6,3.2,2.75,1.73,2.07,1.89,1.94,1,H
4,31,2.1,3.4,3.4,1.98,1.79,1.87,1.95,1,H
25,12,1.8,3.4,4.75,1.77,2.0,1.87,1.95,1,D
5,3,1.75,3.75,4.5,1.83,1.93,1.8,2.03,1,H
17,38,2.0,3.5,3.6,1.73,2.05,2.05,1.78,1,A
36,43,2.3,3.1,3.3,1.5,2.48,2.0,1.84,1,D
39,19,2.1,3.5,3.3,2.25,1.59,1.8,2.02,1,A
12,14,2.6,3.2,2.7,1.74,2.06,1.9,1.91,1,D
31,20,3.0,3.2,2.4,1.62,2.24,2.1,1.73,1,D
40,17,1.67,3.6,5.25,1.98,1.8,1.9,1.92,1,D
26,5,3.4,3.2,2.2,1.59,2.28,1.9,1.91,1,D
38,4,2.5,3.1,2.9,1.87,1.9,1.75,2.06,1,D
3,9,2.6,3.1,2.8,1.81,1.96,1.89,1.91,1,A
19,36,1.6,3.8,5.75,1.94,1.82,2.07,1.74,1,D
43,39,3.3,3.6,2.05,1.72,2.06,2.03,1.79,1,H
32,25,1.95,3.5,3.8,1.82,1.94,1.92,1.87,1,H
14,36,2.3,3.1,3.25,1.6,2.28,1.98,1.85,1,A
31,17,2.2,3.25,3.3,1.76,2.03,1.91,1.92,1,H
40,4,2.05,3.5,3.4,2.13,1.69,2.04,1.8,1,H
12,20,2.75,3.1,2.63,1.56,2.35,1.92,1.88,1,H
43,5,2.63,3.2,2.7,1.52,2.45,1.89,1.91,1,D
26,3,2.3,3.1,3.25,1.55,2.37,1.97,1.85,1,H
32,9,2.45,3.3,2.8,2.03,1.75,2.09,1.75,1,A
38,39,3.4,3.5,2.05,1.93,1.84,2.0,1.82,1,A
19,25,1.75,3.6,4.6,1.77,2.0,2.01,1.81,1,H
3,31,2.1,3.3,3.5,1.73,2.06,1.8,2.05,1,H
17,19,3.9,3.5,1.91,2.03,1.76,1.89,1.94,1,H
25,43,2.25,3.0,3.5,1.43,2.7,1.98,1.86,1,H
20,32,2.15,3.3,3.4,1.83,1.94,1.92,1.91,1,A
36,12,2.0,3.2,4.0,1.79,1.99,1.99,1.84,1,H
4,26,2.0,3.5,3.6,1.75,2.03,1.79,2.05,1,D
5,38,1.8,3.5,4.5,1.72,2.08,1.79,2.05,1,A
9,40,2.15,3.5,3.2,2.01,1.77,1.83,2.0,1,D
39,14,1.62,3.75,5.5,2.02,1.75,1.75,2.07,1,H
12,17,2.25,3.1,3.4,1.69,2.14,1.95,1.88,1,D
14,25,2.5,3.0,3.0,1.51,2.5,1.79,2.03,1,D
32,5,2.4,3.2,3.0,1.86,1.92,2.06,1.78,1,D
31,26,2.38,3.1,3.1,1.58,2.31,2.03,1.8,1,H
43,20,2.3,3.0,3.4,1.42,2.76,1.96,1.86,1,A
38,9,3.0,3.25,2.38,1.66,2.16,1.75,2.08,1,H
39,36,1.62,3.75,5.5,1.92,1.85,1.81,2.01,1,H
40,3,1.8,3.6,4.33,1.91,1.87,1.78,2.04,1,H
19,4,1.62,3.8,5.5,2.15,1.67,1.88,1.94,1,H
5,12,1.57,3.6,6.5,1.74,2.05,1.75,2.07,1,D
20,39,3.1,3.25,2.3,1.71,2.09,1.83,1.99,1,A
25,36,2.2,3.1,3.5,1.5,2.51,1.95,1.92,1,H
4,43,2.25,3.1,3.4,1.63,2.21,1.91,1.91,1,H
17,14,2.38,3.2,3.0,1.66,2.16,2.01,1.82,1,H
3,38,2.38,3.2,3.0,1.63,2.21,2.05,1.78,1,D
9,19,2.45,3.2,2.9,1.99,1.79,1.8,1.9,1,A
26,40,2.75,3.2,2.6,1.62,2.23,1.94,1.87,1,A
31,32,2.5,3.2,2.8,1.83,1.94,1.81,1.98,1,H
36,5,2.5,3.0,3.0,1.6,2.28,1.78,2.05,1,A
40,31,1.75,3.6,4.6,2.01,1.78,1.77,2.07,1,H
43,17,2.15,3.1,3.6,1.43,2.71,1.86,1.95,1,D
14,20,2.55,3.1,2.88,1.54,2.39,1.82,2.0,1,D
19,3,1.57,4.0,5.5,2.08,1.71,1.81,2.02,1,D
12,9,3.3,3.1,2.3,1.66,2.16,1.85,1.97,1,A
32,4,2.2,3.3,3.3,2.16,1.66,1.88,1.94,1,A
39,25,1.7,3.6,5.0,1.83,1.94,1.92,1.9,1,H
38,26,2.0,3.2,4.0,1.5,2.48,2.03,1.79,1,H
4,14,2.25,3.2,3.25,1.78,2.01,1.93,1.91,1,A
9,25,2.0,3.4,3.7,1.67,2.16,2.01,1.84,1,D
40,43,1.83,3.5,4.0,1.6,2.29,1.89,1.95,1,H
26,19,3.4,3.5,2.05,1.78,1.99,2.02,1.82,1,H
31,38,2.3,3.1,3.25,1.59,2.29,2.03,1.8,1,A
3,12,2.1,3.3,3.5,1.68,2.14,1.84,1.99,1,D
17,32,2.38,3.25,3.0,1.81,1.96,1.8,2.02,1,H
20,36,2.25,3.0,3.5,1.53,2.42,1.91,1.92,1,D
5,39,2.88,3.3,2.4,1.86,1.91,2.01,1.8,1,D
12,26,2.5,3.1,2.9,1.62,2.24,2.13,1.72,1,H
38,40,2.4,3.2,3.0,1.77,2.02,2.06,1.79,1,A
39,4,1.5,4.0,6.5,2.32,1.58,1.87,1.94,1,D
19,31,1.7,4.0,4.5,2.1,1.7,1.9,1.92,1,H
43,9,2.63,3.2,2.7,1.55,2.38,1.85,1.96,1,A
25,20,2.3,3.2,3.1,1.5,2.48,1.99,1.83,1,D
32,3,2.1,3.5,3.3,1.87,1.89,1.82,2.01,1,H
36,17,2.15,3.4,3.3,1.62,2.23,1.87,1.94,1,D
14,5,2.6,3.25,2.7,1.61,2.24,1.86,1.94,1,A
3,25,2.6,3.1,2.8,1.58,2.32,1.86,1.96,1,H
5,20,2.1,3.2,3.6,1.67,2.16,1.82,2.03,1,H
31,43,2.3,3.0,3.4,1.5,2.52,1.97,1.87,1,H
17,39,4.0,3.3,1.95,1.87,1.9,1.82,2.0,1,H
38,19,2.45,3.2,2.9,1.86,1.91,1.83,1.98,1,D
4,12,1.95,3.3,4.0,1.85,1.92,2.02,1.81,1,D
9,36,1.91,3.25,4.2,1.76,2.01,1.9,1.91,1,H
26,14,2.3,3.0,3.4,1.65,2.16,2.0,1.83,1,A
40,32,1.75,3.5,4.75,2.06,1.73,2.02,1.81,1,H
12,38,2.55,3.1,2.88,1.6,2.27,1.81,2.01,1,H
14,31,2.15,3.2,3.5,1.61,2.26,1.8,2.04,1,A
32,26,1.83,3.4,4.5,1.78,2.0,1.85,1.98,1,H
19,40,2.25,3.3,3.2,2.06,1.72,1.97,1.85,1,H
36,4,2.1,3.1,3.75,1.72,2.07,1.86,1.96,1,D
43,3,2.05,3.3,3.6,1.5,2.47,1.81,2.02,1,D
20,17,2.1,3.2,3.6,1.6,2.26,1.86,1.96,1,A
25,5,2.75,3.1,2.63,1.57,2.31,1.92,1.89,1,A
39,9,1.85,3.75,4.0,2.22,1.63,1.9,1.92,1,D
3,14,2.5,3.1,2.9,1.65,2.19,1.81,2.03,1,H
19,32,1.62,3.8,5.5,2.18,1.65,1.76,2.07,1,H
26,43,2.75,2.88,2.8,1.44,2.67,1.84,1.98,1,D
38,36,2.0,3.3,3.75,1.61,2.26,2.0,1.83,1,D
4,25,2.2,3.2,3.4,1.67,2.14,1.97,1.86,1,D
9,20,1.85,3.4,4.33,1.92,1.84,1.89,1.93,1,H
17,5,2.8,3.1,2.6,1.65,2.16,1.95,1.86,1,D
31,39,3.3,3.2,2.25,1.88,1.88,1.84,1.98,1,D
40,12,1.57,4.0,5.75,1.85,1.91,1.78,2.05,1,A
32,38,2.4,3.25,2.9,1.71,2.1,2.1,1.76,1,A
36,3,2.45,3.3,2.8,1.59,2.29,1.79,2.07,1,A
43,19,3.25,3.2,2.25,1.61,2.27,1.88,1.96,1,D
20,4,2.1,3.2,3.6,1.8,1.97,1.82,2.02,1,D
25,17,2.25,3.2,3.2,1.51,2.47,1.99,1.86,1,H
12,31,2.38,3.1,3.1,1.59,2.27,2.01,1.83,1,H
14,40,2.8,3.2,2.5,1.73,2.06,2.01,1.82,1,D
39,26,1.45,4.33,7.0,2.02,1.76,1.83,2.01,1,H
5,9,2.25,3.1,3.4,1.85,1.92,1.94,1.88,1,H
19,5,2.05,3.4,3.6,1.78,1.99,2.04,1.81,1,H
32,12,2.38,3.1,3.1,1.69,2.12,2.02,1.83,1,H
4,17,2.25,3.2,3.25,1.73,2.06,1.98,1.86,1,H
9,14,1.91,3.6,3.8,1.85,1.92,1.91,1.93,1,D
26,20,2.4,3.25,2.9,1.64,2.19,1.79,2.06,1,A
31,36,2.0,3.3,3.75,1.6,2.25,2.04,1.81,1,D
38,43,2.0,3.3,3.8,1.45,2.66,2.03,1.82,1,H
40,25,1.85,3.4,4.33,1.69,2.11,1.85,1.99,1,H
3,39,3.5,3.4,2.05,1.91,1.85,2.01,1.82,1,A
14,38,2.3,3.1,3.2,1.58,2.32,2.0,1.85,1,A
17,9,2.45,3.4,2.75,2.0,1.78,2.18,1.7,1,H
25,31,2.45,3.0,3.1,1.54,2.39,2.06,1.8,1,H
12,19,3.6,3.25,2.1,1.7,2.09,1.94,1.9,1,D
20,3,2.3,3.5,2.9,1.71,2.08,2.05,1.79,1,D
5,4,1.73,3.6,4.75,1.82,1.94,1.97,1.87,1,H
36,26,2.1,3.4,3.4,1.61,2.24,1.78,2.06,1,H
43,32,2.2,3.2,3.4,1.53,2.41,2.24,1.66,1,D
39,40,1.8,3.6,4.33,2.13,1.67,1.85,1.97,1,H
4,9,2.3,3.3,3.1,1.99,1.78,2.07,1.79,1,H
38,20,1.91,3.3,4.2,1.67,2.14,1.9,1.94,1,H
40,36,1.62,3.75,5.5,1.9,1.87,1.77,2.08,1,H
3,17,2.0,3.5,3.6,1.76,2.02,1.79,2.06,1,D
26,25,3.6,3.2,2.1,1.6,2.25,2.05,1.8,1,A
32,39,4.0,3.4,1.91,2.03,1.74,1.9,1.94,1,A
12,43,2.3,3.0,3.4,1.49,2.49,1.98,1.87,1,H
19,14,1.53,4.0,6.25,1.82,1.94,1.99,1.84,1,H
31,5,2.63,3.2,2.7,1.64,2.18,2.28,1.64,1,A
9,31,2.45,3.25,2.88,1.9,1.86,2.15,1.72,1,A
20,19,4.75,3.75,1.7,1.84,1.93,1.88,1.96,1,A
25,38,2.7,2.8,3.0,1.56,2.35,2.28,1.65,1,A
14,43,2.05,3.1,3.9,1.5,2.46,1.82,2.02,1,D
36,32,2.4,3.0,3.2,1.74,2.04,2.12,1.74,1,A
4,3,2.45,3.4,2.75,2.04,1.74,2.17,1.7,1,D
17,26,1.6,3.6,6.0,1.79,1.98,2.12,1.74,1,A
39,12,1.4,4.5,7.5,2.13,1.67,1.88,1.95,1,H
5,40,2.2,3.1,3.5,1.87,1.89,1.95,1.88,1,H
3,5,2.75,3.2,2.6,1.88,1.87,2.01,1.87,1,H
12,25,2.3,3.1,3.2,1.58,2.3,1.9,1.92,1,H
19,39,2.45,3.1,3.0,2.01,1.76,2.14,1.72,1,H
26,9,3.1,3.1,2.38,1.98,1.79,2.15,1.72,1,A
31,4,1.62,3.75,5.75,1.89,1.88,1.83,1.99,1,A
32,14,3.0,3.2,2.38,1.74,2.04,2.03,1.81,1,A
38,17,1.85,3.4,4.33,1.88,1.88,1.85,1.98,1,D
40,20,1.44,4.2,7.5,2.06,1.73,1.86,1.97,1,A
43,36,2.0,3.2,4.0,1.5,2.49,2.01,1.82,1,A
4,38,2.5,3.4,2.7,2.06,1.73,1.77,2.03,1,A
5,26,1.33,5.0,9.0,2.42,1.53,1.91,1.89,1,H
9,3,3.25,3.4,2.15,2.17,1.65,1.88,1.95,1,D
14,12,3.7,1.7,3.9,1.5,2.51,1.94,1.83,1,H
17,40,2.1,3.4,3.4,1.99,1.79,1.9,1.92,1,A
20,31,3.8,3.6,1.91,1.91,1.85,1.93,1.9,1,H
25,32,1.73,3.6,4.75,1.75,2.02,1.97,1.85,1,H
36,19,5.25,4.0,1.6,1.82,1.95,1.97,1.85,1,D
39,43,1.36,5.0,7.5,2.24,1.61,2.04,1.79,1,H
2,18,1.08,11.0,29.0,3.1,1.35,1.84,1.99,0,H
1,21,2.0,3.4,3.9,1.63,2.23,1.99,1.86,0,A
7,19,2.5,3.3,2.9,1.7,2.13,1.8,2.05,0,D
8,28,1.73,3.75,5.0,1.96,1.82,1.71,2.19,0,H
27,22,1.5,4.33,6.5,2.38,1.55,1.82,2.03,0,H
30,24,2.05,3.4,3.75,1.81,1.98,1.99,1.86,0,A
41,37,3.0,3.4,2.38,2.09,1.72,1.86,2.0,0,A
39,13,2.05,3.3,3.8,1.76,2.04,2.03,1.83,0,A
42,11,1.44,4.75,7.0,2.63,1.46,1.98,1.88,0,H
21,41,2.05,3.5,3.6,1.77,2.03,2.06,1.8,0,D
11,1,2.25,3.4,3.25,2.0,1.78,1.88,1.96,0,D
13,42,4.2,3.8,1.83,2.09,1.72,1.99,1.86,0,D
18,39,2.88,3.5,2.4,2.07,1.74,2.07,1.76,0,H
19,27,4.2,3.75,1.83,2.03,1.76,2.05,1.79,0,A
22,2,9.5,6.0,1.25,2.82,1.41,2.06,1.79,0,A
37,7,1.44,4.5,7.5,2.22,1.64,1.69,2.2,0,D
24,8,7.0,4.5,1.45,2.12,1.7,1.82,2.03,0,A
28,30,1.67,4.0,5.0,2.01,1.77,1.67,2.23,0,A
42,37,2.0,3.8,3.5,2.28,1.6,2.01,1.84,0,H
1,24,2.0,3.4,3.8,1.71,2.11,1.98,1.86,0,A
2,27,1.33,5.25,9.0,2.36,1.56,1.94,1.9,0,H
7,22,3.0,3.3,2.4,1.92,1.85,1.79,2.06,0,D
13,18,1.83,3.5,4.5,1.93,1.86,2.03,1.81,0,H
30,19,2.0,3.5,3.8,1.9,1.88,1.97,1.87,0,H
39,11,1.95,3.6,3.8,2.39,1.54,1.92,1.92,0,A
8,21,1.2,6.5,17.0,2.73,1.43,2.05,1.8,0,H
41,28,3.2,3.4,2.25,2.11,1.7,1.71,2.17,0,H
28,18,1.67,4.0,5.0,2.05,1.76,2.14,1.73,0,A
2,1,1.13,9.5,19.0,2.7,1.44,2.09,1.77,0,H
11,13,2.3,3.3,3.2,1.97,1.81,1.98,1.86,0,H
19,8,7.5,4.5,1.44,2.4,1.55,1.85,2.0,0,A
21,39,2.5,3.4,2.8,1.97,1.81,1.8,2.03,0,H
24,42,4.0,3.6,1.91,2.06,1.75,1.95,1.89,0,D
27,7,1.25,6.0,13.0,2.27,1.62,1.77,2.08,0,A
22,41,1.95,3.75,3.75,2.39,1.55,1.92,1.93,0,A
37,30,1.85,3.75,4.2,2.03,1.77,1.84,2.01,0,H
30,22,2.15,3.5,3.3,2.3,1.61,1.89,1.98,0,H
7,2,19.0,7.0,1.17,2.28,1.61,1.86,2.0,0,A
13,28,2.4,3.3,3.0,1.83,1.96,1.75,2.13,0,H
18,11,2.5,3.5,2.75,2.28,1.61,1.83,2.02,0,D
41,24,2.05,3.5,3.6,2.02,1.79,2.03,1.83,0,A
42,21,1.5,4.33,6.5,2.07,1.75,1.83,2.03,0,H
1,19,2.0,3.5,3.75,1.83,1.97,1.99,1.87,0,H
8,27,1.73,4.0,4.5,2.2,1.66,1.98,1.88,0,H
39,37,2.63,3.5,2.6,2.3,1.6,1.94,1.9,0,A
2,42,1.25,6.0,12.0,2.44,1.53,1.73,2.16,0,H
7,41,2.63,3.25,2.8,1.75,2.06,1.87,1.98,0,H
21,13,2.38,3.25,3.1,1.7,2.13,2.0,1.86,0,H
24,18,2.3,3.3,3.25,1.67,2.18,1.62,2.34,0,A
19,39,2.88,3.5,2.4,2.18,1.67,1.79,2.07,0,A
22,8,7.0,4.75,1.44,2.72,1.44,2.2,1.7,0,D
27,30,1.53,4.33,6.0,2.19,1.66,1.92,1.92,0,H
28,1,2.15,3.4,3.4,1.8,1.98,1.85,1.99,0,H
37,11,1.83,3.8,4.2,2.44,1.53,1.8,2.05,0,H
13,24,2.05,3.3,3.8,1.63,2.26,2.02,1.84,0,D
1,22,2.25,3.5,3.1,2.05,1.76,1.92,1.93,0,A
18,37,2.88,3.5,2.4,1.94,1.84,2.03,1.82,0,A
30,2,12.0,6.0,1.25,2.42,1.54,1.91,1.96,0,A
39,28,2.1,3.5,3.4,2.25,1.64,2.05,1.81,0,A
41,27,3.8,3.6,1.95,2.07,1.74,1.94,1.92,0,A
42,19,1.4,4.75,8.0,2.3,1.59,1.94,1.92,0,D
8,7,1.14,8.5,17.0,2.87,1.4,2.06,1.81,0,D
11,21,1.95,3.5,4.0,2.02,1.78,1.96,1.9,0,D
7,30,3.1,3.25,2.4,1.7,2.13,1.83,2.04,0,A
19,41,2.6,3.4,2.7,2.06,1.75,1.89,1.96,0,H
21,18,2.2,3.2,3.5,1.71,2.11,1.84,2.02,0,H
22,39,2.45,3.75,2.65,2.55,1.49,1.84,2.01,0,D
24,11,2.5,3.25,2.9,1.81,1.98,1.83,2.02,0,H
28,42,2.6,3.4,2.7,2.09,1.72,1.95,1.9,0,H
2,8,1.5,4.33,6.5,2.39,1.55,1.84,2.02,0,H
27,1,1.4,4.75,8.0,2.26,1.62,2.1,1.78,0,D
37,13,1.73,3.8,4.8,2.09,1.72,1.94,1.91,0,A
30,8,5.75,4.75,1.5,2.6,1.48,2.08,1.79,0,A
1,7,1.8,3.5,4.75,1.75,2.06,1.8,2.08,0,A
11,28,2.45,3.4,2.88,2.05,1.76,2.02,1.84,0,A
18,27,4.75,3.5,1.8,1.87,1.92,1.82,2.04,0,D
37,21,1.75,3.75,4.75,2.04,1.77,2.01,1.85,0,H
41,2,17.0,7.0,1.18,2.86,1.4,1.87,1.98,0,A
42,22,1.62,4.33,5.0,2.53,1.5,2.04,1.82,0,H
13,19,1.95,3.5,4.0,1.85,1.95,1.92,1.93,0,A
39,24,1.8,3.75,4.33,2.04,1.76,1.98,1.88,0,H
22,18,2.1,3.6,3.4,2.02,1.78,2.08,1.8,0,A
2,13,1.1,9.0,29.0,2.99,1.37,1.87,1.99,0,H
7,42,4.75,3.75,1.75,1.87,1.92,2.04,1.82,0,A
19,11,2.5,3.4,2.8,2.11,1.71,1.83,2.01,0,A
24,21,2.4,3.2,3.1,1.61,2.29,2.1,1.78,0,A
27,39,1.57,4.33,5.5,2.56,1.49,1.93,1.92,0,H
30,41,2.05,3.5,3.6,2.24,1.63,2.03,1.83,0,A
8,1,1.2,7.0,13.0,3.0,1.37,1.84,2.03,0,H
28,37,2.15,3.5,3.3,2.16,1.68,2.15,1.74,0,H
11,2,15.0,8.0,1.17,3.1,1.35,2.18,1.72,0,D
1,30,2.3,3.4,3.1,1.97,1.82,1.98,1.87,0,D
13,22,2.05,3.5,3.4,2.01,1.79,1.82,2.04,0,D
21,28,3.0,3.3,2.4,1.83,1.97,2.05,1.8,0,A
37,24,1.8,3.5,4.75,1.84,1.95,1.81,2.04,0,D
41,8,7.5,5.0,1.4,2.73,1.44,2.03,1.82,0,A
42,27,2.63,3.4,2.7,2.13,1.7,1.89,1.95,0,H
